"d_date_id";"full_date";"date_name";"date_name_us";"date_name_eu";"day_of_week";"day_name_of_week";"day_of_month";"day_of_year";"weekday_weekend";"week_of_year";"month_name";"month_of_year";"is_last_day_of_month";"calendar_quarter";"calendar_year";"calendar_year_month";"calendar_year_qtr";"fiscal_month_of_year";"fiscal_quarter";"fiscal_year";"fiscal_year_month";"fiscal_year_qtr"
20120328;"2012-03-28";"2012/03/28";"03/28/2012";"28/03/2012";4;"Wednesday";28;88;"Weekday";13;"March";3;"N";1;2012;"2012-03";"2012Q1";9;3;2012;"2012-09";"2012Q3"
20120329;"2012-03-29";"2012/03/29";"03/29/2012";"29/03/2012";5;"Thursday";29;89;"Weekday";13;"March";3;"N";1;2012;"2012-03";"2012Q1";9;3;2012;"2012-09";"2012Q3"
20120330;"2012-03-30";"2012/03/30";"03/30/2012";"30/03/2012";6;"Friday";30;90;"Weekday";13;"March";3;"N";1;2012;"2012-03";"2012Q1";9;3;2012;"2012-09";"2012Q3"
20120331;"2012-03-31";"2012/03/31";"03/31/2012";"31/03/2012";7;"Saturday";31;91;"Weekend";13;"March";3;"Y";1;2012;"2012-03";"2012Q1";9;3;2012;"2012-09";"2012Q3"
20120401;"2012-04-01";"2012/04/01";"04/01/2012";"01/04/2012";1;"Sunday";1;92;"Weekend";13;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120402;"2012-04-02";"2012/04/02";"04/02/2012";"02/04/2012";2;"Monday";2;93;"Weekday";14;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120403;"2012-04-03";"2012/04/03";"04/03/2012";"03/04/2012";3;"Tuesday";3;94;"Weekday";14;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120404;"2012-04-04";"2012/04/04";"04/04/2012";"04/04/2012";4;"Wednesday";4;95;"Weekday";14;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120405;"2012-04-05";"2012/04/05";"04/05/2012";"05/04/2012";5;"Thursday";5;96;"Weekday";14;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120406;"2012-04-06";"2012/04/06";"04/06/2012";"06/04/2012";6;"Friday";6;97;"Weekday";14;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120407;"2012-04-07";"2012/04/07";"04/07/2012";"07/04/2012";7;"Saturday";7;98;"Weekend";14;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120408;"2012-04-08";"2012/04/08";"04/08/2012";"08/04/2012";1;"Sunday";8;99;"Weekend";14;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120409;"2012-04-09";"2012/04/09";"04/09/2012";"09/04/2012";2;"Monday";9;100;"Weekday";15;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120410;"2012-04-10";"2012/04/10";"04/10/2012";"10/04/2012";3;"Tuesday";10;101;"Weekday";15;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120411;"2012-04-11";"2012/04/11";"04/11/2012";"11/04/2012";4;"Wednesday";11;102;"Weekday";15;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120412;"2012-04-12";"2012/04/12";"04/12/2012";"12/04/2012";5;"Thursday";12;103;"Weekday";15;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120413;"2012-04-13";"2012/04/13";"04/13/2012";"13/04/2012";6;"Friday";13;104;"Weekday";15;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120414;"2012-04-14";"2012/04/14";"04/14/2012";"14/04/2012";7;"Saturday";14;105;"Weekend";15;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120415;"2012-04-15";"2012/04/15";"04/15/2012";"15/04/2012";1;"Sunday";15;106;"Weekend";15;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120416;"2012-04-16";"2012/04/16";"04/16/2012";"16/04/2012";2;"Monday";16;107;"Weekday";16;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120417;"2012-04-17";"2012/04/17";"04/17/2012";"17/04/2012";3;"Tuesday";17;108;"Weekday";16;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120418;"2012-04-18";"2012/04/18";"04/18/2012";"18/04/2012";4;"Wednesday";18;109;"Weekday";16;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120419;"2012-04-19";"2012/04/19";"04/19/2012";"19/04/2012";5;"Thursday";19;110;"Weekday";16;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120420;"2012-04-20";"2012/04/20";"04/20/2012";"20/04/2012";6;"Friday";20;111;"Weekday";16;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120421;"2012-04-21";"2012/04/21";"04/21/2012";"21/04/2012";7;"Saturday";21;112;"Weekend";16;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120422;"2012-04-22";"2012/04/22";"04/22/2012";"22/04/2012";1;"Sunday";22;113;"Weekend";16;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120423;"2012-04-23";"2012/04/23";"04/23/2012";"23/04/2012";2;"Monday";23;114;"Weekday";17;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120424;"2012-04-24";"2012/04/24";"04/24/2012";"24/04/2012";3;"Tuesday";24;115;"Weekday";17;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120425;"2012-04-25";"2012/04/25";"04/25/2012";"25/04/2012";4;"Wednesday";25;116;"Weekday";17;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120426;"2012-04-26";"2012/04/26";"04/26/2012";"26/04/2012";5;"Thursday";26;117;"Weekday";17;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120427;"2012-04-27";"2012/04/27";"04/27/2012";"27/04/2012";6;"Friday";27;118;"Weekday";17;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120428;"2012-04-28";"2012/04/28";"04/28/2012";"28/04/2012";7;"Saturday";28;119;"Weekend";17;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120429;"2012-04-29";"2012/04/29";"04/29/2012";"29/04/2012";1;"Sunday";29;120;"Weekend";17;"April";4;"N";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120430;"2012-04-30";"2012/04/30";"04/30/2012";"30/04/2012";2;"Monday";30;121;"Weekday";18;"April";4;"Y";2;2012;"2012-04";"2012Q2";10;4;2012;"2012-10";"2012Q4"
20120501;"2012-05-01";"2012/05/01";"05/01/2012";"01/05/2012";3;"Tuesday";1;122;"Weekday";18;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120502;"2012-05-02";"2012/05/02";"05/02/2012";"02/05/2012";4;"Wednesday";2;123;"Weekday";18;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120503;"2012-05-03";"2012/05/03";"05/03/2012";"03/05/2012";5;"Thursday";3;124;"Weekday";18;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120504;"2012-05-04";"2012/05/04";"05/04/2012";"04/05/2012";6;"Friday";4;125;"Weekday";18;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120505;"2012-05-05";"2012/05/05";"05/05/2012";"05/05/2012";7;"Saturday";5;126;"Weekend";18;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120506;"2012-05-06";"2012/05/06";"05/06/2012";"06/05/2012";1;"Sunday";6;127;"Weekend";18;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120507;"2012-05-07";"2012/05/07";"05/07/2012";"07/05/2012";2;"Monday";7;128;"Weekday";19;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120508;"2012-05-08";"2012/05/08";"05/08/2012";"08/05/2012";3;"Tuesday";8;129;"Weekday";19;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120509;"2012-05-09";"2012/05/09";"05/09/2012";"09/05/2012";4;"Wednesday";9;130;"Weekday";19;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120510;"2012-05-10";"2012/05/10";"05/10/2012";"10/05/2012";5;"Thursday";10;131;"Weekday";19;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120511;"2012-05-11";"2012/05/11";"05/11/2012";"11/05/2012";6;"Friday";11;132;"Weekday";19;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120512;"2012-05-12";"2012/05/12";"05/12/2012";"12/05/2012";7;"Saturday";12;133;"Weekend";19;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120513;"2012-05-13";"2012/05/13";"05/13/2012";"13/05/2012";1;"Sunday";13;134;"Weekend";19;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120514;"2012-05-14";"2012/05/14";"05/14/2012";"14/05/2012";2;"Monday";14;135;"Weekday";20;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120515;"2012-05-15";"2012/05/15";"05/15/2012";"15/05/2012";3;"Tuesday";15;136;"Weekday";20;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120516;"2012-05-16";"2012/05/16";"05/16/2012";"16/05/2012";4;"Wednesday";16;137;"Weekday";20;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120517;"2012-05-17";"2012/05/17";"05/17/2012";"17/05/2012";5;"Thursday";17;138;"Weekday";20;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120518;"2012-05-18";"2012/05/18";"05/18/2012";"18/05/2012";6;"Friday";18;139;"Weekday";20;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120519;"2012-05-19";"2012/05/19";"05/19/2012";"19/05/2012";7;"Saturday";19;140;"Weekend";20;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120520;"2012-05-20";"2012/05/20";"05/20/2012";"20/05/2012";1;"Sunday";20;141;"Weekend";20;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120521;"2012-05-21";"2012/05/21";"05/21/2012";"21/05/2012";2;"Monday";21;142;"Weekday";21;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120522;"2012-05-22";"2012/05/22";"05/22/2012";"22/05/2012";3;"Tuesday";22;143;"Weekday";21;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120523;"2012-05-23";"2012/05/23";"05/23/2012";"23/05/2012";4;"Wednesday";23;144;"Weekday";21;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120524;"2012-05-24";"2012/05/24";"05/24/2012";"24/05/2012";5;"Thursday";24;145;"Weekday";21;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120525;"2012-05-25";"2012/05/25";"05/25/2012";"25/05/2012";6;"Friday";25;146;"Weekday";21;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120526;"2012-05-26";"2012/05/26";"05/26/2012";"26/05/2012";7;"Saturday";26;147;"Weekend";21;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120527;"2012-05-27";"2012/05/27";"05/27/2012";"27/05/2012";1;"Sunday";27;148;"Weekend";21;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120528;"2012-05-28";"2012/05/28";"05/28/2012";"28/05/2012";2;"Monday";28;149;"Weekday";22;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120529;"2012-05-29";"2012/05/29";"05/29/2012";"29/05/2012";3;"Tuesday";29;150;"Weekday";22;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120530;"2012-05-30";"2012/05/30";"05/30/2012";"30/05/2012";4;"Wednesday";30;151;"Weekday";22;"May";5;"N";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120531;"2012-05-31";"2012/05/31";"05/31/2012";"31/05/2012";5;"Thursday";31;152;"Weekday";22;"May";5;"Y";2;2012;"2012-05";"2012Q2";11;4;2012;"2012-11";"2012Q4"
20120601;"2012-06-01";"2012/06/01";"06/01/2012";"01/06/2012";6;"Friday";1;153;"Weekday";22;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120602;"2012-06-02";"2012/06/02";"06/02/2012";"02/06/2012";7;"Saturday";2;154;"Weekend";22;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120603;"2012-06-03";"2012/06/03";"06/03/2012";"03/06/2012";1;"Sunday";3;155;"Weekend";22;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120604;"2012-06-04";"2012/06/04";"06/04/2012";"04/06/2012";2;"Monday";4;156;"Weekday";23;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120605;"2012-06-05";"2012/06/05";"06/05/2012";"05/06/2012";3;"Tuesday";5;157;"Weekday";23;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120606;"2012-06-06";"2012/06/06";"06/06/2012";"06/06/2012";4;"Wednesday";6;158;"Weekday";23;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120607;"2012-06-07";"2012/06/07";"06/07/2012";"07/06/2012";5;"Thursday";7;159;"Weekday";23;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120608;"2012-06-08";"2012/06/08";"06/08/2012";"08/06/2012";6;"Friday";8;160;"Weekday";23;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120609;"2012-06-09";"2012/06/09";"06/09/2012";"09/06/2012";7;"Saturday";9;161;"Weekend";23;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120610;"2012-06-10";"2012/06/10";"06/10/2012";"10/06/2012";1;"Sunday";10;162;"Weekend";23;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120611;"2012-06-11";"2012/06/11";"06/11/2012";"11/06/2012";2;"Monday";11;163;"Weekday";24;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120612;"2012-06-12";"2012/06/12";"06/12/2012";"12/06/2012";3;"Tuesday";12;164;"Weekday";24;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120613;"2012-06-13";"2012/06/13";"06/13/2012";"13/06/2012";4;"Wednesday";13;165;"Weekday";24;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120614;"2012-06-14";"2012/06/14";"06/14/2012";"14/06/2012";5;"Thursday";14;166;"Weekday";24;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120615;"2012-06-15";"2012/06/15";"06/15/2012";"15/06/2012";6;"Friday";15;167;"Weekday";24;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120616;"2012-06-16";"2012/06/16";"06/16/2012";"16/06/2012";7;"Saturday";16;168;"Weekend";24;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120617;"2012-06-17";"2012/06/17";"06/17/2012";"17/06/2012";1;"Sunday";17;169;"Weekend";24;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120618;"2012-06-18";"2012/06/18";"06/18/2012";"18/06/2012";2;"Monday";18;170;"Weekday";25;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120619;"2012-06-19";"2012/06/19";"06/19/2012";"19/06/2012";3;"Tuesday";19;171;"Weekday";25;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120620;"2012-06-20";"2012/06/20";"06/20/2012";"20/06/2012";4;"Wednesday";20;172;"Weekday";25;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120621;"2012-06-21";"2012/06/21";"06/21/2012";"21/06/2012";5;"Thursday";21;173;"Weekday";25;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120622;"2012-06-22";"2012/06/22";"06/22/2012";"22/06/2012";6;"Friday";22;174;"Weekday";25;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120623;"2012-06-23";"2012/06/23";"06/23/2012";"23/06/2012";7;"Saturday";23;175;"Weekend";25;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120624;"2012-06-24";"2012/06/24";"06/24/2012";"24/06/2012";1;"Sunday";24;176;"Weekend";25;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120625;"2012-06-25";"2012/06/25";"06/25/2012";"25/06/2012";2;"Monday";25;177;"Weekday";26;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120626;"2012-06-26";"2012/06/26";"06/26/2012";"26/06/2012";3;"Tuesday";26;178;"Weekday";26;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120627;"2012-06-27";"2012/06/27";"06/27/2012";"27/06/2012";4;"Wednesday";27;179;"Weekday";26;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120628;"2012-06-28";"2012/06/28";"06/28/2012";"28/06/2012";5;"Thursday";28;180;"Weekday";26;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120629;"2012-06-29";"2012/06/29";"06/29/2012";"29/06/2012";6;"Friday";29;181;"Weekday";26;"June";6;"N";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120630;"2012-06-30";"2012/06/30";"06/30/2012";"30/06/2012";7;"Saturday";30;182;"Weekend";26;"June";6;"Y";2;2012;"2012-06";"2012Q2";12;4;2012;"2012-12";"2012Q4"
20120701;"2012-07-01";"2012/07/01";"07/01/2012";"01/07/2012";1;"Sunday";1;183;"Weekend";26;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120702;"2012-07-02";"2012/07/02";"07/02/2012";"02/07/2012";2;"Monday";2;184;"Weekday";27;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120703;"2012-07-03";"2012/07/03";"07/03/2012";"03/07/2012";3;"Tuesday";3;185;"Weekday";27;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120704;"2012-07-04";"2012/07/04";"07/04/2012";"04/07/2012";4;"Wednesday";4;186;"Weekday";27;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120705;"2012-07-05";"2012/07/05";"07/05/2012";"05/07/2012";5;"Thursday";5;187;"Weekday";27;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120706;"2012-07-06";"2012/07/06";"07/06/2012";"06/07/2012";6;"Friday";6;188;"Weekday";27;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120707;"2012-07-07";"2012/07/07";"07/07/2012";"07/07/2012";7;"Saturday";7;189;"Weekend";27;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120708;"2012-07-08";"2012/07/08";"07/08/2012";"08/07/2012";1;"Sunday";8;190;"Weekend";27;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120709;"2012-07-09";"2012/07/09";"07/09/2012";"09/07/2012";2;"Monday";9;191;"Weekday";28;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120710;"2012-07-10";"2012/07/10";"07/10/2012";"10/07/2012";3;"Tuesday";10;192;"Weekday";28;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120711;"2012-07-11";"2012/07/11";"07/11/2012";"11/07/2012";4;"Wednesday";11;193;"Weekday";28;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120712;"2012-07-12";"2012/07/12";"07/12/2012";"12/07/2012";5;"Thursday";12;194;"Weekday";28;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120713;"2012-07-13";"2012/07/13";"07/13/2012";"13/07/2012";6;"Friday";13;195;"Weekday";28;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120714;"2012-07-14";"2012/07/14";"07/14/2012";"14/07/2012";7;"Saturday";14;196;"Weekend";28;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120715;"2012-07-15";"2012/07/15";"07/15/2012";"15/07/2012";1;"Sunday";15;197;"Weekend";28;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120716;"2012-07-16";"2012/07/16";"07/16/2012";"16/07/2012";2;"Monday";16;198;"Weekday";29;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120717;"2012-07-17";"2012/07/17";"07/17/2012";"17/07/2012";3;"Tuesday";17;199;"Weekday";29;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120718;"2012-07-18";"2012/07/18";"07/18/2012";"18/07/2012";4;"Wednesday";18;200;"Weekday";29;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120719;"2012-07-19";"2012/07/19";"07/19/2012";"19/07/2012";5;"Thursday";19;201;"Weekday";29;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120720;"2012-07-20";"2012/07/20";"07/20/2012";"20/07/2012";6;"Friday";20;202;"Weekday";29;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120721;"2012-07-21";"2012/07/21";"07/21/2012";"21/07/2012";7;"Saturday";21;203;"Weekend";29;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120722;"2012-07-22";"2012/07/22";"07/22/2012";"22/07/2012";1;"Sunday";22;204;"Weekend";29;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120723;"2012-07-23";"2012/07/23";"07/23/2012";"23/07/2012";2;"Monday";23;205;"Weekday";30;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120724;"2012-07-24";"2012/07/24";"07/24/2012";"24/07/2012";3;"Tuesday";24;206;"Weekday";30;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120725;"2012-07-25";"2012/07/25";"07/25/2012";"25/07/2012";4;"Wednesday";25;207;"Weekday";30;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120726;"2012-07-26";"2012/07/26";"07/26/2012";"26/07/2012";5;"Thursday";26;208;"Weekday";30;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120727;"2012-07-27";"2012/07/27";"07/27/2012";"27/07/2012";6;"Friday";27;209;"Weekday";30;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120728;"2012-07-28";"2012/07/28";"07/28/2012";"28/07/2012";7;"Saturday";28;210;"Weekend";30;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120729;"2012-07-29";"2012/07/29";"07/29/2012";"29/07/2012";1;"Sunday";29;211;"Weekend";30;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120730;"2012-07-30";"2012/07/30";"07/30/2012";"30/07/2012";2;"Monday";30;212;"Weekday";31;"July";7;"N";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120731;"2012-07-31";"2012/07/31";"07/31/2012";"31/07/2012";3;"Tuesday";31;213;"Weekday";31;"July";7;"Y";3;2012;"2012-07";"2012Q3";1;1;2013;"2013-01";"2013Q1"
20120801;"2012-08-01";"2012/08/01";"08/01/2012";"01/08/2012";4;"Wednesday";1;214;"Weekday";31;"August";8;"N";3;2012;"2012-08";"2012Q3";2;1;2013;"2013-02";"2013Q1"
20120802;"2012-08-02";"2012/08/02";"08/02/2012";"02/08/2012";5;"Thursday";2;215;"Weekday";31;"August";8;"N";3;2012;"2012-08";"2012Q3";2;1;2013;"2013-02";"2013Q1"
20120803;"2012-08-03";"2012/08/03";"08/03/2012";"03/08/2012";6;"Friday";3;216;"Weekday";31;"August";8;"N";3;2012;"2012-08";"2012Q3";2;1;2013;"2013-02";"2013Q1"
20120804;"2012-08-04";"2012/08/04";"08/04/2012";"04/08/2012";7;"Saturday";4;217;"Weekend";31;"August";8;"N";3;2012;"2012-08";"2012Q3";2;1;2013;"2013-02";"2013Q1"
20120805;"2012-08-05";"2012/08/05";"08/05/2012";"05/08/2012";1;"Sunday";5;218;"Weekend";31;"August";8;"N";3;2012;"2012-08";"2012Q3";2;1;2013;"2013-02";"2013Q1"
20120806;"2012-08-06";"2012/08/06";"08/06/2012";"06/08/2012";2;"Monday";6;219;"Weekday";32;"August";8;"N";3;2012;"2012-08";"2012Q3";2;1;2013;"2013-02";"2013Q1"
20120807;"2012-08-07";"2012/08/07";"08/07/2012";"07/08/2012";3;"Tuesday";7;220;"Weekday";32;"August";8;"N";3;2012;"2012-08";"2012Q3";2;1;2013;"2013-02";"2013Q1"
20120808;"2012-08-08";"2012/08/08";"08/08/2012";"08/08/2012";4;"Wednesday";8;221;"Weekday";32;"August";8;"N";3;2012;"2012-08";"2012Q3";2;1;2013;"2013-02";"2013Q1"
